orderID,run,list,file_num,cond_code,trigger_code,len,corr_resp,fix_code,word_code,delay_code,audioresp_code,jittered_ISI,total_time,Word,Zipfvalue,cmu_sylls,BF_TP,LEN_L,OLD_file_num,numID,cond,reason_for_change
886,run3,5,list5_12401_pad_high1,1,10,1,2,11,12,13,14,3350,11350,pad,3.9109,1,10,3,list5_12401_pad_high1,12401,high1,
887,run3,5,list5_17756_therapy_high3,2,20,1,2,21,22,23,24,3450,11450,therapy,4.2673,3,32.33,7,list5_17756_therapy_high3,17756,high3,
888,run3,5,list5_16696_stack_high1,1,10,1,2,11,12,13,14,3500,11500,stack,3.786,1,44,5,list5_16696_stack_high1,16696,high1,
889,run3,5,list5_3597_comedy_high3,2,20,1,2,21,22,23,24,3350,11350,comedy,4.0722,3,38.8,6,list5_3597_comedy_high3,3597,high3,
890,run3,5,list5_1767_boar_low1,3,30,1,2,31,32,33,34,3450,11450,boar,3.3411,1,26.33,4,list5_1767_boar_low1,1767,low1,
891,run3,5,list5_744_arthritis_low3,4,40,1,2,41,42,43,44,3500,11500,arthritis,3.2918,3,28.25,9,list5_744_arthritis_low3,744,low3,negative connotation
892,run3,5,list5_3652_companion_high3,2,20,1,2,21,22,23,24,3400,11400,companion,3.8024,3,108,9,list5_3652_companion_high3,3652,high3,
893,run3,5,list5_18129_tradition_high3,2,20,1,2,21,22,23,24,3350,11350,tradition,4.1357,3,112.88,9,list5_18129_tradition_high3,18129,high3,
894,run3,5,list5_11568_mutt_low1,3,30,1,2,31,32,33,34,3500,11500,mutt,3.5993,1,10.67,4,list5_11568_mutt_low1,11568,low1,
895,run3,5,list5_33_acceptance_low3,4,40,1,2,41,42,43,44,3400,11400,acceptance,3.5013,3,42.22,10,list5_33_acceptance_low3,33,low3,
896,run3,5,list5_12137_opponent_high3,2,20,1,2,21,22,23,24,3350,11350,opponent,3.6739,3,55.86,8,list5_12137_opponent_high3,12137,high3,
897,run3,5,list5_12082_olympics_low3,4,40,1,2,41,42,43,44,3400,11400,olympics,3.6303,3,21.71,8,list5_12082_olympics_low3,12082,low3,weird word
898,run3,5,list5_1436_believer_low3,4,40,1,2,41,42,43,44,3250,11250,believer,3.5349,3,64,8,list5_1436_believer_low3,1436,low3,
899,run3,5,list5_8989_innocence_high3,2,20,1,2,21,22,23,24,3450,11450,innocence,3.8195,3,62,9,list5_8989_innocence_high3,8989,high3,
900,run3,5,list5_6374_felony_high3,2,20,1,2,21,22,23,24,3500,11500,felony,3.7482,3,31.8,6,list5_6374_felony_high3,6374,high3,negative connotation
901,run3,5,list5_7413_glimpse_low1,3,30,1,2,31,32,33,34,3450,11450,glimpse,3.5274,1,30.83,7,list5_7413_glimpse_low1,7413,low1,
902,run3,5,list5_17532_tart_low1,3,30,1,2,31,32,33,34,3400,11400,tart,3.3817,1,33,4,list5_17532_tart_low1,17532,low1,
903,run3,5,list5_1840_bone_high1,1,10,1,2,11,12,13,14,3400,11400,bone,4.4157,1,30.33,4,list5_1840_bone_high1,1840,high1,
904,run3,5,list5_11567_mutiny_low3,4,40,1,2,41,42,43,44,3200,11200,mutiny,3.3956,3,75,6,list5_11567_mutiny_low3,11567,low3,
905,run3,5,list5_7246_gear_high1,1,10,1,2,11,12,13,14,3250,11250,gear,4.2041,1,30,4,list5_7246_gear_high1,7246,high1,
906,run3,5,list5_3676_component_low3,4,40,1,2,41,42,43,44,3300,11300,component,3.2056,3,98,9,list5_3676_component_low3,3676,low3,
907,run3,5,list5_5032_discretion_low3,4,40,1,2,41,42,43,44,3450,11450,discretion,3.566,3,131.44,10,list5_5032_discretion_low3,5032,low3,
908,run3,5,list5_4306_cuff_high1,1,10,1,2,11,12,13,14,3350,11350,cuff,3.7572,1,10.67,4,list5_4306_cuff_high1,4306,high1,
909,run3,5,list5_1342_beak_low1,3,30,1,2,31,32,33,34,3200,11200,beak,3.3253,1,30.67,4,list5_1342_beak_low1,1342,low1,
910,run3,5,list5_11394_moth_low1,3,30,1,2,31,32,33,34,3400,11400,moth,3.36,1,17,4,list5_11394_moth_low1,11394,low1,
911,run3,5,list5_16560_spice_high1,1,10,1,2,11,12,13,14,3300,11300,spice,3.7248,1,31.5,5,list5_16560_spice_high1,16560,high1,
912,run3,5,list5_13790_promotion_high3,2,20,1,2,21,22,23,24,3350,11350,promotion,4.0385,3,112.25,9,list5_13790_promotion_high3,13790,high3,
913,run3,5,list5_748_article_high3,2,20,1,2,21,22,23,24,3350,11350,article,4.2914,3,40.83,7,list5_748_article_high3,748,high3,
914,run3,5,list5_3386_clot_low1,3,30,1,2,31,32,33,34,3200,11200,clot,3.2603,1,18,4,list5_3386_clot_low1,3386,low1,negative connotation
915,run3,5,list5_8975_ink_high1,1,10,1,2,11,12,13,14,3300,11300,ink,3.875,1,1.5,3,list5_8975_ink_high1,8975,high1,
916,run3,5,list5_16099_sketch_high1,1,10,1,2,11,12,13,14,3450,11450,sketch,3.695,1,16.2,6,list5_16099_sketch_high1,16099,high1,
917,run3,5,list5_13719_prize_high1,1,10,1,2,11,12,13,14,3400,11400,prize,4.3499,1,29.25,5,list5_13719_prize_high1,13719,high1,
918,run3,5,list5_2137_brink_low1,3,30,1,2,31,32,33,34,3350,11350,brink,3.399,1,52.25,5,list5_2137_brink_low1,2137,low1,
919,run3,5,list5_15493_scroll_low1,3,30,1,2,31,32,33,34,3250,11250,scroll,3.36,1,26.8,6,list5_15493_scroll_low1,15493,low1,
920,run3,5,list5_6574_fisherman_low3,4,40,1,2,41,42,43,44,3450,11450,fisherman,3.6382,3,51.63,9,list5_6574_fisherman_low3,6574,low3,
921,run4,5,list5_810_assistant_high3,2,20,1,2,21,22,23,24,3500,11500,assistant,4.5077,3,57.13,9,list5_810_assistant_high3,810,high3,
922,run4,5,list5_10103_lip_high1,1,10,1,2,11,12,13,14,3450,11450,lip,4.0314,1,7.5,3,list5_10103_lip_high1,10103,high1,
923,run4,5,list5_17834_thumb_high1,1,10,1,2,11,12,13,14,3300,11300,thumb,4.0729,1,14.75,5,list5_17834_thumb_high1,17834,high1,
924,run4,5,list5_15182_salary_high3,2,20,1,2,21,22,23,24,3350,11350,salary,4.0314,3,50.8,6,list5_15182_salary_high3,15182,high3,
925,run4,5,list5_13435_popsicle_low3,4,40,1,2,41,42,43,44,3300,11300,popsicle,3.2109,3,35.14,8,list5_13435_popsicle_low3,13435,low3,
926,run4,5,list5_18609_urn_low1,3,30,1,2,31,32,33,34,3350,11350,urn,3.2918,1,1,3,list5_18609_urn_low1,18609,low1,negative connotation
927,run4,5,list5_13350_policy_high3,2,20,1,2,21,22,23,24,3450,11450,policy,4.4314,3,40.2,6,list5_13350_policy_high3,13350,high3,
928,run4,5,list5_2105_brick_high1,1,10,1,2,11,12,13,14,3450,11450,brick,4.0078,1,43.5,5,list5_2105_brick_high1,2105,high1,
929,run4,5,list5_19487_wrist_high1,1,10,1,2,11,12,13,14,3300,11300,wrist,4.0145,1,35.75,5,list5_19487_wrist_high1,19487,high1,
930,run4,5,list5_11159_mist_low1,3,30,1,2,31,32,33,34,3450,11450,mist,3.5519,1,25.33,4,list5_11159_mist_low1,11159,low1,
931,run4,5,list5_6495_filmmaker_low3,4,40,1,2,41,42,43,44,3200,11200,filmmaker,3.313,3,29,9,list5_6495_filmmaker_low3,6495,low3,weird compound word
932,run4,5,list5_357_ambition_high3,2,20,1,2,21,22,23,24,3500,11500,ambition,3.7296,3,82.29,8,list5_357_ambition_high3,357,high3,
933,run4,5,list5_4128_creation_high3,2,20,1,2,21,22,23,24,3350,11350,creation,3.7846,3,118.57,8,list5_4128_creation_high3,4128,high3,
934,run4,5,list5_15339_scam_high1,1,10,1,2,11,12,13,14,3350,11350,scam,3.7888,1,8,4,list5_15339_scam_high1,15339,high1,
935,run4,5,list5_10582_manuscript_low3,4,40,1,2,41,42,43,44,3500,11500,manuscript,3.4317,3,33.67,10,list5_10582_manuscript_low3,10582,low3,
936,run4,5,list5_17005_stride_low1,3,30,1,2,31,32,33,34,3400,11400,stride,3.3253,1,53,6,list5_17005_stride_low1,17005,low1,
937,run4,5,list5_5879_episode_high3,2,20,1,2,21,22,23,24,3450,11450,episode,4.0898,3,23.17,7,list5_5879_episode_high3,5879,high3,
938,run4,5,list5_9063_intercom_low3,4,40,1,2,41,42,43,44,3300,11300,intercom,3.3253,3,59,8,list5_9063_intercom_low3,9063,low3,
939,run4,5,list5_8885_indictment_low3,4,40,1,2,41,42,43,44,3200,11200,indictment,3.3956,3,70.22,10,list5_8885_indictment_low3,8885,low3,
940,run4,5,list5_12157_oracle_low3,4,40,1,2,41,42,43,44,3400,11400,oracle,3.3525,3,66.2,6,list5_12157_oracle_low3,12157,low3,
941,run4,5,list5_531_antidote_low3,4,40,1,2,41,42,43,44,3500,11500,antidote,3.6382,3,44,8,list5_531_antidote_low3,531,low3,
942,run4,5,list5_14258_rank_high1,1,10,1,2,11,12,13,14,3350,11350,rank,3.9293,1,32.33,4,list5_14258_rank_high1,14258,high1,
943,run4,5,list5_16484_spade_low1,3,30,1,2,31,32,33,34,3450,11450,spade,3.3674,1,28.5,5,list5_16484_spade_low1,16484,low1,
944,run4,5,list5_14775_revolver_low3,4,40,1,2,41,42,43,44,3300,11300,revolver,3.4441,3,82.43,8,list5_14775_revolver_low3,14775,low3,
945,run4,5,list5_16411_song_high1,1,10,1,2,11,12,13,14,3250,11250,song,4.9712,1,27.33,4,list5_16411_song_high1,16411,high1,
946,run4,5,list5_13526_pottery_low3,4,40,1,2,41,42,43,44,3200,11200,pottery,3.2696,3,111,7,list5_13526_pottery_low3,13526,low3,
947,run4,5,list5_43_accounting_high3,2,20,1,2,21,22,23,24,3450,11450,accounting,3.6554,3,175.33,10,list5_43_accounting_high3,43,high3,
948,run4,5,list5_6584_fist_high1,1,10,1,2,11,12,13,14,3350,11350,fist,3.867,1,24.33,4,list5_6584_fist_high1,6584,high1,
949,run4,5,list5_8494_hoot_low1,3,30,1,2,31,32,33,34,3300,11300,hoot,3.4189,1,32.67,4,list5_8494_hoot_low1,8494,low1,
950,run4,5,list5_16489_span_low1,3,30,1,2,31,32,33,34,3500,11500,span,3.3004,1,11.67,4,list5_16489_span_low1,16489,low1,
951,run4,5,list5_10211_lodge_high1,1,10,1,2,11,12,13,14,3350,11350,lodge,3.8259,1,28,5,list5_10211_lodge_high1,10211,high1,
952,run4,5,list5_9059_intention_high3,2,20,1,2,21,22,23,24,3450,11450,intention,4.04,3,137.25,9,list5_9059_intention_high3,9059,high3,
953,run4,5,list5_595_appendix_low3,4,40,1,2,41,42,43,44,3250,11250,appendix,3.4189,3,34.14,8,list5_595_appendix_low3,595,low3,
954,run4,5,list5_19095_wasp_low1,3,30,1,2,31,32,33,34,3200,11200,wasp,3.1611,1,24.33,4,list5_19095_wasp_low1,19095,low1,
955,run4,5,list5_4285_cub_low1,3,30,1,2,31,32,33,34,3400,11400,cub,3.3253,1,6.5,3,list5_4285_cub_low1,4285,low1,
956,run4,5,list5_6079_exhibit_high3,2,20,1,2,21,22,23,24,3250,11250,exhibit,3.8818,3,16.5,7,list5_6079_exhibit_high3,6079,high3,
957,run4,5,list5_18224_trend_low1,3,30,1,2,31,32,33,34,3450,11450,trend,3.3212,1,33,5,list5_18224_trend_low1,18224,low1,
958,run4,5,list5_2029_brake_high1,1,10,1,2,11,12,13,14,3450,11450,brake,3.7776,1,38.5,5,list5_2029_brake_high1,2029,high1,
959,run4,5,list5_16201_slime_low1,3,30,1,2,31,32,33,34,3200,11200,slime,3.4441,1,27.25,5,list5_16201_slime_low1,16201,low1,
960,run4,5,list5_4644_defendant_high3,2,20,1,2,21,22,23,24,3250,11250,defendant,4.2485,3,71.88,9,list5_4644_defendant_high3,4644,high3,
961,run5,5,list5_8461_honeymoon_high3,2,20,1,2,21,22,23,24,3450,11450,honeymoon,4.2093,3,48.88,9,list5_8461_honeymoon_high3,8461,high3,
962,run5,5,list5_3473_cod_low1,3,30,1,2,31,32,33,34,3250,11250,cod,3.3525,1,11,3,list5_3473_cod_low1,3473,low1,
963,run5,5,list5_3152_chimp_low1,3,30,1,2,31,32,33,34,3300,11300,chimp,3.4794,1,30,5,list5_3152_chimp_low1,3152,low1,
964,run5,5,list5_13189_plank_low1,3,30,1,2,31,32,33,34,3400,11400,plank,3.313,1,40.75,5,list5_13189_plank_low1,13189,low1,
965,run5,5,list5_832_astronaut_low3,4,40,1,2,41,42,43,44,3250,11250,astronaut,3.5993,3,32.5,9,list5_832_astronaut_low3,832,low3,
966,run5,5,list5_17948_toe_high1,1,10,1,2,11,12,13,14,3250,11250,toe,4.1034,1,8,3,list5_17948_toe_high1,17948,high1,
967,run5,5,list5_4750_deposit_high3,2,20,1,2,21,22,23,24,3350,11350,deposit,4.0338,3,34.67,7,list5_4750_deposit_high3,4750,high3,
968,run5,5,list5_3045_crack_high1,1,10,1,2,11,12,13,14,3450,11450,crack,4.516108156,1,52,5,list5_3045_chase_high1,3045,high1,verb
969,run5,5,list5_11336_moose_high1,1,10,1,2,11,12,13,14,3350,11350,moose,3.7436,1,44.25,5,list5_11336_moose_high1,11336,high1,
970,run5,5,list5_2046_brat_high1,1,10,1,2,11,12,13,14,3200,11200,brat,3.7943,1,20,4,list5_2046_brat_high1,2046,high1,negative connotation
971,run5,5,list5_17616_telegram_high3,2,20,1,2,21,22,23,24,3200,11200,telegram,3.9658,3,27,8,list5_17616_telegram_high3,17616,high3,
972,run5,5,list5_2693_domino_low3,4,40,1,2,41,42,43,44,3200,11200,domino,3.605701363,3,65.6,6,list5_2693_cardinal_low3,2693,low3,2 syllable word
973,run5,5,list5_5117_diversion_low3,4,40,1,2,41,42,43,44,3500,11500,diversion,3.4932,3,105.5,9,list5_5117_diversion_low3,5117,low3,
974,run5,5,list5_8686_hymn_low1,3,30,1,2,31,32,33,34,3350,11350,hymn,3.2161,1,1.33,4,list5_8686_hymn_low1,8686,low1,
975,run5,5,list5_1620_bitterness_low3,4,40,1,2,41,42,43,44,3400,11400,bitterness,3.1552,3,51.33,10,list5_1620_bitterness_low3,1620,low3,
976,run5,5,list5_12689_patriot_low3,4,40,1,2,41,42,43,44,3350,11350,patriot,3.4189,3,60,7,list5_12689_patriot_low3,12689,low3,
977,run5,5,list5_18033_tornado_low3,4,40,1,2,41,42,43,44,3500,11500,tornado,3.4091,3,37.17,7,list5_18033_tornado_low3,18033,low3,
978,run5,5,list5_13112_pioneer_low3,4,40,1,2,41,42,43,44,3500,11500,pioneer,3.3212,3,79.5,7,list5_13112_pioneer_low3,13112,low3,
979,run5,5,list5_592_appearance_high3,2,20,1,2,21,22,23,24,3200,11200,appearance,4.0642,3,46.33,10,list5_592_appearance_high3,592,high3,
980,run5,5,list5_17188_summary_low3,4,40,1,2,41,42,43,44,3200,11200,summary,3.2263,3,52.67,7,list5_17188_summary_low3,17188,low3,
981,run5,5,list5_8652_hurricane_high3,2,20,1,2,21,22,23,24,3500,11500,hurricane,3.9431,3,48.38,9,list5_8652_hurricane_high3,8652,high3,
982,run5,5,list5_9906_lens_high1,1,10,1,2,11,12,13,14,3400,11400,lens,3.6702,1,27,4,list5_9906_lens_high1,9906,high1,
983,run5,5,list5_14822_ridge_high1,1,10,1,2,11,12,13,14,3400,11400,ridge,3.8505,1,26.5,5,list5_14822_ridge_high1,14822,high1,
984,run5,5,list5_3031_charity_high3,2,20,1,2,21,22,23,24,3250,11250,charity,4.2171,3,77.5,7,list5_3031_charity_high3,3031,high3,
985,run5,5,list5_10263_loop_high1,1,10,1,2,11,12,13,14,3350,11350,loop,3.8309,1,32.67,4,list5_10263_loop_high1,10263,high1,
986,run5,5,list5_2354_burrito_low3,4,40,1,2,41,42,43,44,3450,11450,burrito,3.2213,3,65.5,7,list5_2354_burrito_low3,2354,low3,
987,run5,5,list5_10058_limousine_low3,4,40,1,2,41,42,43,44,3300,11300,limousine,3.4532,3,126.13,9,list5_10058_limousine_low3,10058,low3,
988,run5,5,list5_11973_oath_high1,1,10,1,2,11,12,13,14,3300,11300,oath,3.9951,1,14,4,list5_11973_oath_high1,11973,high1,
989,run5,5,list5_17970_toll_low1,3,30,1,2,31,32,33,34,3450,11450,toll,3.5274,1,37,4,list5_17970_toll_low1,17970,low1,
990,run5,5,list5_7522_goon_low1,3,30,1,2,31,32,33,34,3350,11350,goon,3.36,1,26,4,list5_7522_goon_low1,7522,low1,
991,run5,5,list5_18324_truce_low1,3,30,1,2,31,32,33,34,3200,11200,truce,3.6362,1,29.25,5,list5_18324_truce_low1,18324,low1,
992,run5,5,list5_2744_carrier_high3,2,20,1,2,21,22,23,24,3250,11250,carrier,3.8064,3,151.5,7,list5_2744_carrier_high3,2744,high3,
993,run5,5,list5_10473_majesty_high3,2,20,1,2,21,22,23,24,3500,11500,majesty,4.5623,3,33.5,7,list5_10473_majesty_high3,10473,high3,
994,run5,5,list5_17722_text_high1,1,10,1,2,11,12,13,14,3200,11200,text,3.72,1,7.67,4,list5_17722_text_high1,17722,high1,
995,run5,5,list5_7257_gel_low1,3,30,1,2,31,32,33,34,3200,11200,gel,3.2161,1,3.5,3,list5_7257_gel_low1,7257,low1,
996,run5,5,list5_14798_rhyme_low1,3,30,1,2,31,32,33,34,3400,11400,rhyme,3.6459,1,5.25,5,list5_14798_rhyme_low1,14798,low1,
997,run5,5,list5_9855_leech_low1,3,30,1,2,31,32,33,34,3300,11300,leech,3.2461,1,35.75,5,list5_9855_leech_low1,9855,low1,
998,run5,5,list5_139_agenda_high3,2,20,1,2,21,22,23,24,3450,11450,agenda,3.8647,3,14.2,6,list5_139_agenda_high3,139,high3,
999,run5,5,list5_16820_steam_high1,1,10,1,2,11,12,13,14,3250,11250,steam,4.1288,1,35.75,5,list5_16820_steam_high1,16820,high1,
1000,run5,5,list5_5833_enterprise_high3,2,20,1,2,21,22,23,24,3300,11300,enterprise,3.9088,3,63,10,list5_5833_enterprise_high3,5833,high3,
1001,run1,6,list6_5739_emperor_high3,2,20,1,2,21,22,23,24,3250,11250,emperor,4.1313,3,34.67,7,list6_5739_emperor_high3,5739,high3,
1002,run1,6,list6_5001_director_high3,2,20,1,2,21,22,23,24,3450,11450,director,4.5555,3,50.14,8,list7_5001_director_high3,5001,high3,"move this or ""direction"" to another list"
1003,run1,6,list6_694_ark_low1,3,30,1,2,31,32,33,34,3250,11250,ark,3.5929,1,3,3,list6_694_ark_low1,694,low1,
1004,run1,6,list6_889_attraction_high3,2,20,1,2,21,22,23,24,3450,11450,attraction,3.8347,3,117.89,10,list6_889_attraction_high3,889,high3,
1005,run1,6,list6_4892_diaphragm_low3,4,40,1,2,41,42,43,44,3250,11250,diaphragm,3.3171,3,32.63,9,list6_4892_diaphragm_low3,4892,low3,
1006,run1,6,list6_10549_maniac_high3,2,20,1,2,21,22,23,24,3500,11500,maniac,3.9731,3,48.2,6,list6_10549_maniac_high3,10549,high3,"negative connotation, insensitive"
1007,run1,6,list6_10398_removal_low3,4,40,1,2,41,42,43,44,3500,11500,removal,3.317140007,3,58.83,7,list6_10398_mackerel_low3,10398,low3,2 syllable word
1008,run1,6,list6_16020_silk_high1,1,10,1,2,11,12,13,14,3450,11450,silk,3.9908,1,22,4,list6_16020_silk_high1,16020,high1,
1009,run1,6,list6_15798_sheet_high1,1,10,1,2,11,12,13,14,3200,11200,sheet,4.0649,1,38.25,5,list6_15798_sheet_high1,15798,high1,
1010,run1,6,list6_15707_sesame_low3,4,40,1,2,41,42,43,44,3400,11400,sesame,3.1895,3,28.4,6,list6_15707_sesame_low3,15707,low3,pretty sure this is an adjective...
1011,run1,6,list6_15453_scout_high1,1,10,1,2,11,12,13,14,3250,11250,scout,4.1101,1,19.75,5,list6_15453_scout_high1,15453,high1,
1012,run1,6,list6_14190_rag_high1,1,10,1,2,11,12,13,14,3450,11450,rag,3.681,1,10,3,list6_14190_rag_high1,14190,high1,
1013,run1,6,list6_9999_lieutenant_high3,2,20,1,2,21,22,23,24,3500,11500,lieutenant,5.0167,3,39.78,10,list6_9999_lieutenant_high3,9999,high3,
1014,run1,6,list6_470_animal_high3,2,20,1,2,21,22,23,24,3200,11200,animal,4.6575,3,31.8,6,list6_470_animal_high3,470,high3,this is a practice word
1015,run1,6,list6_1661_bleep_low1,3,30,1,2,31,32,33,34,3250,11250,bleep,3.4286,1,27.5,5,list6_1661_bleep_low1,1661,low1,
1016,run1,6,list6_13801_prop_low1,3,30,1,2,31,32,33,34,3250,11250,prop,3.5683,1,13.67,4,list6_13801_prop_low1,13801,low1,
1017,run1,6,list6_13755_professor_high3,2,20,1,2,21,22,23,24,3400,11400,professor,4.8419,3,53.63,9,list6_13755_professor_high3,13755,high3,
1018,run1,6,list6_9510_king_high1,1,10,1,2,11,12,13,14,3500,11500,king,5.1109,1,31,4,list6_9510_king_high1,9510,high1,
1019,run1,6,list6_4725_density_low3,4,40,1,2,41,42,43,44,3350,11350,density,3.1611,3,75,7,list6_4725_density_low3,4725,low3,"move this or ""destiny"" to another list"
1020,run1,6,list6_4988_diploma_low3,4,40,1,2,41,42,43,44,3250,11250,diploma,3.4058,3,31.67,7,list6_4988_diploma_low3,4988,low3,
1021,run1,6,list6_8841_incentive_low3,4,40,1,2,41,42,43,44,3400,11400,incentive,3.2962,3,107.13,9,list6_8841_incentive_low3,8841,low3,
1022,run1,6,list6_4912_manpower_low3,4,40,1,2,41,42,43,44,3200,11200,manpower,3.317140007,3,63,8,list6_4912_dictator_low3,4912,low3,negative connotation
1023,run1,6,list6_10758_maze_low1,3,30,1,2,31,32,33,34,3400,11400,maze,3.4091,1,16,4,list6_10758_maze_low1,10758,low1,
1024,run1,6,list6_14445_reduction_low3,4,40,1,2,41,42,43,44,3250,11250,reduction,3.2412,3,124,9,list6_14445_reduction_low3,14445,low3,
1025,run1,6,list6_16135_skull_high1,1,10,1,2,11,12,13,14,3450,11450,skull,4.1675,1,13.25,5,list6_16135_skull_high1,16135,high1,negative connotation
1026,run1,6,list6_8538_hospital_high3,2,20,1,2,21,22,23,24,3450,11450,hospital,5.0936,3,37.43,8,list6_8538_hospital_high3,8538,high3,negative connotation
1027,run1,6,list6_5345_dread_low1,3,30,1,2,31,32,33,34,3250,11250,dread,3.4024,1,35,5,list6_5345_dread_low1,5345,low1,negative connotation
1028,run1,6,list6_16079_size_high1,1,10,1,2,11,12,13,14,3250,11250,size,4.6636,1,9.33,4,list6_16079_size_high1,16079,high1,
1029,run1,6,list6_1247_bartender_high3,2,20,1,2,21,22,23,24,3250,11250,bartender,3.9899,3,81.5,9,list6_1247_bartender_high3,1247,high3,
1030,run1,6,list6_15414_scientist_high3,2,20,1,2,21,22,23,24,3250,11250,scientist,4.0856,3,85.63,9,list6_15414_scientist_high3,15414,high3,
1031,run1,6,list6_18645_vale_low1,3,30,1,2,31,32,33,34,3350,11350,vale,3.1726,1,25.33,4,list6_18645_vale_low1,18645,low1,
1032,run1,6,list6_6625_flap_low1,3,30,1,2,31,32,33,34,3450,11450,flap,3.4254,1,18.67,4,list6_6625_flap_low1,6625,low1,
1033,run1,6,list6_16941_storm_high1,1,10,1,2,11,12,13,14,3350,11350,storm,4.4891,1,33.75,5,list6_16941_storm_high1,16941,high1,
1034,run1,6,list6_14864_rink_low1,3,30,1,2,31,32,33,34,3400,11400,rink,3.3332,1,30.67,4,list6_14864_rink_low1,14864,low1,
1035,run1,6,list6_7721_ground_high1,1,10,1,2,11,12,13,14,3500,11500,ground,4.8597,1,42.6,6,list6_7721_ground_high1,7721,high1,
1036,run1,6,list6_17464_tale_high1,1,10,1,2,11,12,13,14,3250,11250,tale,4.0793,1,29.67,4,list6_17464_tale_high1,17464,high1,
1037,run1,6,list6_6172_eyewitness_low3,4,40,1,2,41,42,43,44,3350,11350,eyewitness,3.5993,3,34.67,10,list6_6172_eyewitness_low3,6172,low3,weird compound word
1038,run1,6,list6_1491_betrayal_low3,4,40,1,2,41,42,43,44,3350,11350,betrayal,3.6283,3,44.29,8,list6_1491_betrayal_low3,1491,low3,
1039,run1,6,list6_18980_wad_low1,3,30,1,2,31,32,33,34,3250,11250,wad,3.2461,1,9,3,list6_18980_wad_low1,18980,low1,
1040,run1,6,list6_13406_freight_low1,3,30,1,2,31,32,33,34,3400,11400,freight,3.586300368,1,30.33,7,list6_13406_pong_low1,13406,low1,not a word
1041,run2,6,list6_727_arrival_high3,2,20,1,2,21,22,23,24,3450,11450,arrival,3.9182,3,35.17,7,list6_727_arrival_high3,727,high3,
1042,run2,6,list6_10628_marketing_high3,2,20,1,2,21,22,23,24,3250,11250,marketing,3.6792,3,244.63,9,list6_10628_marketing_high3,10628,high3,
1043,run2,6,list6_18439_ale_low1,3,30,1,2,31,32,33,34,3250,11250,ale,3.59933018,1,1.5,3,list6_18439_tux_low1,18439,low1,"too close to treatment word ""tuxedo"""
1044,run2,6,list6_4818_detective_high3,2,20,1,2,21,22,23,24,3200,11200,detective,4.7857,3,102.75,9,list6_4818_detective_high3,4818,high3,
1045,run2,6,list6_4881_dialogue_low3,4,40,1,2,41,42,43,44,3250,11250,dialogue,3.612,3,32.86,8,list6_4881_dialogue_low3,4881,low3,
1046,run2,6,list6_2085_breed_high1,1,10,1,2,11,12,13,14,3500,11500,breed,3.8024,1,77.25,5,list6_2085_breed_high1,2085,high1,
1047,run2,6,list6_2343_burglary_low3,4,40,1,2,41,42,43,44,3350,11350,burglary,3.5543,3,47.14,8,list6_2343_burglary_low3,2343,low3,
1048,run2,6,list6_18787_vest_high1,1,10,1,2,11,12,13,14,3450,11450,vest,3.7467,1,21.33,4,list6_18787_vest_high1,18787,high1,
1049,run2,6,list6_1641_blade_high1,1,10,1,2,11,12,13,14,3250,11250,blade,4.114,1,36.5,5,list6_1641_blade_high1,1641,high1,
1050,run2,6,list6_3421_clutch_low1,3,30,1,2,31,32,33,34,3250,11250,clutch,3.399,1,28.2,6,list6_3421_clutch_low1,3421,low1,"for me, the verb is what I think of first"
1051,run2,6,list6_7818_gulf_high1,1,10,1,2,11,12,13,14,3350,11350,gulf,3.6756,1,12.67,4,list6_7818_gulf_high1,7818,high1,
1052,run2,6,list6_6192_fact_high1,1,10,1,2,11,12,13,14,3250,11250,fact,5.2364,1,16,4,list6_6192_fact_high1,6192,high1,
1053,run2,6,list6_12852_percentage_low3,4,40,1,2,41,42,43,44,3350,11350,percentage,3.5774,3,41.22,10,list6_12852_percentage_low3,12852,low3,
1054,run2,6,list6_11105_miracle_high3,2,20,1,2,21,22,23,24,3400,11400,miracle,4.4254,3,48,7,list6_11105_miracle_high3,11105,high3,
