numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	 BF_TP|f	 LEN_L|f	   N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f
10989	37106	liberties	79	79	64	65	57	1.549019608	1.903089987	0.762994754	1.812913357	Noun	79	1	3.194924129	3	133	9	0	1	low	low3	4	40	1	2	41	42	43	44
10995	37120	libraries	35	35	33	31	29	0.68627451	1.556302501	0.39341917	1.531478917	Noun	35	1	2.848136643	3	104.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
10997	37122	libration	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	108.88	9	1	1	low	low3	4	40	1	2	41	42	43	44
11000	37130	libyans	8	8	4	0	0	0.156862745	0.954242509	0.047687172	0.698970004	Noun	8	1	2.246076652	3	36.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
11002	37133	licences	13	13	8	13	8	0.254901961	1.146128036	0.095374344	0.954242509	Noun	13	1	2.437962178	3	104	8	1	1	low	low3	4	40	1	2	41	42	43	44
11020	37200	lifesavers	8	8	8	3	3	0.156862745	0.954242509	0.095374344	0.954242509	Noun	8	1	2.246076652	3	31	10	0	1	low	low3	4	40	1	2	41	42	43	44
11029	37215	ligament	25	25	20	25	20	0.490196078	1.414973348	0.238435861	1.322219295	Noun	25	1	2.70680749	3	50.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
11033	37222	ligation	5	5	4	5	4	0.098039216	0.77815125	0.047687172	0.698970004	Noun	5	1	2.069985393	3	92.14	8	1	1	low	low3	4	40	1	2	41	42	43	44
11046	37269	likelihood	58	58	57	58	57	1.137254902	1.770852012	0.679542203	1.763427994	Noun	59	1	3.062686154	3	18	10	1	1	low	low3	4	40	1	2	41	42	43	44
11068	37336	limousines	20	20	16	20	16	0.392156863	1.322219295	0.190748689	1.230448921	Noun	20	1	2.614053437	3	62.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
11074	37361	lineage	43	43	30	43	30	0.843137255	1.643452676	0.357653791	1.491361694	Noun	43	1	2.935286819	3	50.17	7	1	1	low	low3	4	40	1	2	41	42	43	44
11076	37364	linebacker	30	30	23	30	23	0.588235294	1.491361694	0.27420124	1.380211242	Noun	29	1	2.783195836	3	24	10	0	1	low	low3	4	40	1	2	41	42	43	44
11095	37405	linkages	4	4	3	4	3	0.078431373	0.698970004	0.035765379	0.602059991	Noun	4	1	1.990804146	3	95.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
11130	37512	litany	6	6	6	6	6	0.117647059	0.84509804	0.071530758	0.84509804	Noun	6	1	2.136932182	3	33.2	6	0	1	low	low3	4	40	1	2	41	42	43	44
11136	37527	lites	1	1	1	0	0	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	1	85	5	10	1	low	low1	3	30	1	2	31	32	33	34
11139	37533	lithograph	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	16	10	0	1	low	low3	4	40	1	2	41	42	43	44
11145	37555	lits	1	1	1	0	0	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	1	30.33	4	14	1	low	low1	3	30	1	2	31	32	33	34
11148	37567	liturgy	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	25.17	7	0	1	low	low3	4	40	1	2	41	42	43	44
11154	37589	livery	65	65	35	61	32	1.274509804	1.819543936	0.417262756	1.556302501	Noun	65	1	3.111378078	3	54.6	6	2	1	low	low3	4	40	1	2	41	42	43	44
11172	37647	loaves	28	28	23	27	23	0.549019608	1.462397998	0.27420124	1.380211242	Noun	28	1	2.75423214	1	102.8	6	1	1	low	low1	3	30	1	2	31	32	33	34
11175	37656	lobbyist	22	22	15	21	14	0.431372549	1.361727836	0.178826896	1.204119983	Noun	22	1	2.653561978	3	41.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
11195	37697	locator	48	48	33	46	33	0.941176471	1.69019608	0.39341917	1.531478917	Noun	48	1	2.982030222	3	33	7	0	1	low	low3	4	40	1	2	41	42	43	44
11224	37779	logistics	36	36	33	29	28	0.705882353	1.568201724	0.39341917	1.531478917	Noun	36	1	2.860035866	3	68.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
11244	37819	londoner	6	6	3	2	1	0.117647059	0.84509804	0.035765379	0.602059991	Noun	6	1	2.136932182	3	80	8	0	1	low	low3	4	40	1	2	41	42	43	44
11258	37853	longitude	42	42	37	34	30	0.823529412	1.633468456	0.441106342	1.579783597	Noun	41	1	2.925302598	3	41.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
11271	37879	lookalike	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	38.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
11280	37902	loons	17	17	9	17	9	0.333333333	1.255272505	0.107296137	1	Noun	17	1	2.547106647	1	47.5	5	9	1	low	low1	3	30	1	2	31	32	33	34
11294	37957	lore	34	34	28	21	20	0.666666667	1.544068044	0.333810205	1.462397998	Noun	35	1	2.835902186	1	36	4	17	1	low	low1	3	30	1	2	31	32	33	34
11332	38098	loyalists	5	5	4	4	3	0.098039216	0.77815125	0.047687172	0.698970004	Noun	5	1	2.069985393	3	39.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
11333	38100	loyalties	41	41	39	40	38	0.803921569	1.62324929	0.464949928	1.602059991	Noun	41	1	2.915083433	3	106.88	9	1	1	low	low3	4	40	1	2	41	42	43	44
11336	38103	lozenges	8	8	4	8	4	0.156862745	0.954242509	0.047687172	0.698970004	Noun	8	1	2.246076652	3	95.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
11341	38120	lubricant	35	35	27	34	27	0.68627451	1.556302501	0.321888412	1.447158031	Noun	35	1	2.848136643	3	49.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
11345	38150	lucks	5	5	4	4	3	0.098039216	0.77815125	0.047687172	0.698970004	Noun	5	1	2.069985393	1	39.25	5	10	1	low	low1	3	30	1	2	31	32	33	34
11351	38181	lullabies	9	9	7	9	7	0.176470588	1	0.083452551	0.903089987	Noun	9	1	2.291834142	3	77.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
11355	38196	lumberman	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	37.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
11357	38199	lumberyard	9	9	9	9	9	0.176470588	1	0.107296137	1	Noun	9	1	2.291834142	3	23.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
11361	38204	luminal	5	5	2	0	0	0.098039216	0.77815125	0.023843586	0.477121255	Noun	5	1	2.069985393	3	43.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
11370	38224	lunacy	51	51	43	45	42	1	1.716003344	0.512637101	1.643452676	Noun	51	1	3.007837486	3	20.6	6	0	1	low	low3	4	40	1	2	41	42	43	44
11401	38320	luxuries	25	25	24	25	24	0.490196078	1.414973348	0.286123033	1.397940009	Noun	24	1	2.70680749	3	111.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
11406	38341	lymph	14	14	12	14	12	0.274509804	1.176091259	0.143061516	1.113943352	Noun	14	1	2.467925401	1	9	5	1	1	low	low1	3	30	1	2	31	32	33	34
11408	38346	lymphocyte	8	8	3	6	2	0.156862745	0.954242509	0.035765379	0.602059991	Noun	7	1	2.246076652	3	17.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
11413	38361	lynx	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	1	1	4	0	1	low	low1	3	30	1	2	31	32	33	34
11414	38366	lyre	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	1	14.33	4	6	1	low	low1	3	30	1	2	31	32	33	34
11416	38371	lyricist	9	9	3	9	3	0.176470588	1	0.035765379	0.602059991	Noun	9	1	2.291834142	3	55.14	8	1	1	low	low3	4	40	1	2	41	42	43	44
11428	38418	machetes	8	8	8	8	8	0.156862745	0.954242509	0.095374344	0.954242509	Noun	8	1	2.246076652	3	127	8	0	1	low	low3	4	40	1	2	41	42	43	44
11432	38431	machinists	4	4	2	4	2	0.078431373	0.698970004	0.023843586	0.477121255	Noun	4	1	1.990804146	3	38.67	10	0	1	low	low3	4	40	1	2	41	42	43	44
11444	38492	madrigals	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	34.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
11461	38548	magnetics	2	2	2	1	1	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	67.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
11467	38576	magnolias	13	13	10	5	4	0.254901961	1.146128036	0.11921793	1.041392685	Noun	13	1	2.437962178	3	42.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
11478	38609	mailboxes	31	31	27	30	26	0.607843137	1.505149978	0.321888412	1.447158031	Noun	31	1	2.79698412	3	58.63	9	0	1	low	low3	4	40	1	2	41	42	43	44
11489	38636	mains	12	12	11	12	11	0.235294118	1.113943352	0.131139723	1.079181246	Noun	12	1	2.405777494	1	56.25	5	5	1	low	low1	3	30	1	2	31	32	33	34
11518	38702	malady	22	22	19	22	19	0.431372549	1.361727836	0.226514068	1.301029996	Noun	22	1	2.653561978	3	45	6	0	1	low	low3	4	40	1	2	41	42	43	44
11532	38739	males	134	134	113	123	106	2.62745098	2.130333768	1.347162613	2.056904851	Noun	134	1	3.422167911	1	87	5	15	1	low	low1	3	30	1	2	31	32	33	34
11561	38839	manatees	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	120.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
11565	38848	mandala	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	55.83	7	0	1	low	low3	4	40	1	2	41	42	43	44
11566	38849	mandarin	67	67	42	12	7	1.31372549	1.832508913	0.500715308	1.633468456	Noun	67	1	3.124343055	3	51	8	0	1	low	low3	4	40	1	2	41	42	43	44
11571	38858	mandible	30	30	16	17	15	0.588235294	1.491361694	0.190748689	1.230448921	Noun	30	1	2.783195836	3	66.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
11576	38868	mane	30	30	27	30	27	0.588235294	1.491361694	0.321888412	1.447158031	Noun	30	1	2.783195836	1	36.67	4	17	1	low	low1	3	30	1	2	31	32	33	34
11603	38968	mannequins	20	20	15	19	14	0.392156863	1.322219295	0.178826896	1.204119983	Noun	20	1	2.614053437	3	83.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
11655	39147	marigold	8	8	6	0	0	0.156862745	0.954242509	0.071530758	0.84509804	Noun	8	1	2.246076652	3	52.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
11659	39152	marimba	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	56	7	0	1	low	low3	4	40	1	2	41	42	43	44
11661	39156	marinas	4	4	1	4	1	0.078431373	0.698970004	0.011921793	0.301029996	Noun	4	1	1.990804146	3	71.5	7	1	1	low	low3	4	40	1	2	41	42	43	44
11662	39163	mariners	30	30	16	4	4	0.588235294	1.491361694	0.190748689	1.230448921	Noun	31	1	2.783195836	3	128.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
11665	39172	maritimes	3	3	2	0	0	0.058823529	0.602059991	0.023843586	0.477121255	Noun	3	1	1.893894133	3	94.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
11671	39187	marketer	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	103.43	8	1	1	low	low3	4	40	1	2	41	42	43	44
11679	39209	marmalades	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	65.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
11688	39229	marriages	199	199	162	192	158	3.901960784	2.301029996	1.931330472	2.212187604	Noun	199	1	3.592864138	3	89.38	9	1	1	low	low3	4	40	1	2	41	42	43	44
11713	39316	mascara	64	64	62	62	60	1.254901961	1.812913357	0.739151168	1.799340549	Noun	65	1	3.104747499	3	46.5	7	0	1	low	low3	4	40	1	2	41	42	43	44
11726	39363	massager	16	16	7	16	7	0.31372549	1.230448921	0.083452551	0.903089987	Noun	16	1	2.522283064	3	63.86	8	1	1	low	low3	4	40	1	2	41	42	43	44
11736	39399	masterwork	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	41.89	10	0	1	low	low3	4	40	1	2	41	42	43	44
11737	39401	mastery	29	29	26	28	26	0.568627451	1.477121255	0.309966619	1.431363764	Noun	29	1	2.768955397	3	129.5	7	2	1	low	low3	4	40	1	2	41	42	43	44
11743	39413	masts	8	8	8	8	8	0.156862745	0.954242509	0.095374344	0.954242509	Noun	8	1	2.246076652	1	62.75	5	5	1	low	low1	3	30	1	2	31	32	33	34
11746	39429	matchboxes	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	50	10	0	1	low	low3	4	40	1	2	41	42	43	44
11761	39488	matriarch	15	15	12	15	12	0.294117647	1.204119983	0.143061516	1.113943352	Noun	15	1	2.495954125	3	39.38	9	1	1	low	low3	4	40	1	2	41	42	43	44
11763	39493	matrices	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	113.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
11768	39509	matte	14	14	9	9	7	0.274509804	1.176091259	0.107296137	1	Noun	14	1	2.467925401	1	39.75	5	0	1	low	low1	3	30	1	2	31	32	33	34
11773	39521	mattresses	55	55	41	54	41	1.078431373	1.748188027	0.488793515	1.62324929	Noun	58	1	3.040022169	3	72.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
11786	39570	maxima	2	2	2	1	1	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	22.4	6	1	1	low	low3	4	40	1	2	41	42	43	44
11827	39719	medalist	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	80.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
11829	39722	medallion	68	68	30	66	29	1.333333333	1.838849091	0.357653791	1.491361694	Noun	68	1	3.130683233	3	82.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
11836	39736	media	1137	1137	852	709	483	22.29411765	3.056142262	10.15736767	2.930949031	Noun	1134	1	4.347976404	2	13.5	5	1	1	high	high3	2	20	1	2	21	22	23	24
11867	39822	megabyte	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	29.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
11873	39835	megaphone	15	15	13	15	13	0.294117647	1.204119983	0.154983309	1.146128036	Noun	15	1	2.495954125	3	35.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
11890	39890	melodies	22	22	18	19	15	0.431372549	1.361727836	0.214592275	1.278753601	Noun	22	1	2.653561978	3	114.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
11900	39919	memento	65	65	53	60	52	1.274509804	1.819543936	0.631855031	1.73239376	Noun	65	1	3.111378078	3	28.33	7	0	1	low	low3	4	40	1	2	41	42	43	44
11911	39938	memories	1132	1132	764	1061	734	22.19607843	3.05422991	9.108249881	2.883661435	Noun	1133	1	4.346064052	3	129.57	8	0	1	high	high3	2	20	1	2	21	22	23	24
11974	40170	messages	948	948	688	930	675	18.58823529	2.977266212	8.20219361	2.838219222	Noun	948	1	4.269100355	3	99.86	8	0	1	high	high3	2	20	1	2	21	22	23	24
11991	40216	metalwork	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	35.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
12000	40262	metering	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	295.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
12018	40320	mexicans	117	117	88	4	2	2.294117647	2.071882007	1.049117787	1.949390007	Noun	116	1	3.363716149	3	41.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
12026	40348	mice	335	335	197	292	188	6.568627451	2.526339277	2.348593228	2.29666519	Noun	334	1	3.81817342	1	18	4	14	1	high	high1	1	10	1	2	11	12	13	14
12029	40377	microchip	74	74	33	70	32	1.450980392	1.875061263	0.39341917	1.531478917	Noun	74	1	3.166895406	3	22.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
12034	40393	microgram	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	21.63	9	0	1	low	low3	4	40	1	2	41	42	43	44
12042	40414	microscope	129	129	103	126	100	2.529411765	2.113943352	1.227944683	2.017033339	Noun	129	1	3.405777494	3	18.44	10	1	1	low	low3	4	40	1	2	41	42	43	44
12052	40444	middleman	41	41	38	41	38	0.803921569	1.62324929	0.453028135	1.591064607	Noun	41	1	2.915083433	3	21	9	1	1	low	low3	4	40	1	2	41	42	43	44
12061	40463	midmorning	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	131.33	10	0	1	low	low3	4	40	1	2	41	42	43	44
12066	40472	midseason	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	2	1	1.893894133	3	41.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
12067	40473	midsection	19	19	17	18	16	0.37254902	1.301029996	0.202670482	1.255272505	Noun	18	1	2.592864138	3	119.56	10	0	1	low	low3	4	40	1	2	41	42	43	44
12073	40482	midsummer	30	30	24	6	5	0.588235294	1.491361694	0.286123033	1.397940009	Noun	28	1	2.783195836	3	30.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
12083	40519	migration	33	33	29	29	25	0.647058824	1.531478917	0.345731998	1.477121255	Noun	33	1	2.823313059	3	114.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
12098	40557	militants	12	12	8	8	7	0.235294118	1.113943352	0.095374344	0.954242509	Noun	12	1	2.405777494	3	57.5	9	0	1	low	low3	4	40	1	2	41	42	43	44
12118	40607	milligram	28	28	27	27	26	0.549019608	1.462397998	0.321888412	1.447158031	Noun	28	1	2.75423214	3	31.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
12122	40615	milliner	5	5	3	5	3	0.098039216	0.77815125	0.035765379	0.602059991	Noun	5	1	2.069985393	3	94.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
12135	40660	mimicry	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	37.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
12143	40683	mindedness	3	3	2	3	2	0.058823529	0.602059991	0.023843586	0.477121255	Noun	3	1	1.893894133	3	46.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
12154	40702	mines	316	316	192	295	179	6.196078431	2.501059262	2.288984263	2.285557309	Noun	321	1	3.792893404	1	92.25	5	19	1	high	high1	1	10	1	2	11	12	13	14
12162	40730	minibus	28	28	7	28	7	0.549019608	1.462397998	0.083452551	0.903089987	Noun	28	1	2.75423214	3	40	7	0	1	low	low3	4	40	1	2	41	42	43	44
12175	40765	ministries	8	8	6	6	5	0.156862745	0.954242509	0.071530758	0.84509804	Noun	8	1	2.246076652	3	82	10	0	1	low	low3	4	40	1	2	41	42	43	44
12178	40769	minivans	7	7	5	7	5	0.137254902	0.903089987	0.059608965	0.77815125	Noun	7	1	2.194924129	3	49	8	0	1	low	low3	4	40	1	2	41	42	43	44
12190	40803	minuet	15	15	13	10	10	0.294117647	1.204119983	0.154983309	1.146128036	Noun	14	1	2.495954125	3	47.8	6	0	1	low	low3	4	40	1	2	41	42	43	44
12198	40829	mirages	7	7	5	6	4	0.137254902	0.903089987	0.059608965	0.77815125	Noun	7	1	2.194924129	3	119.67	7	0	1	low	low3	4	40	1	2	41	42	43	44
12206	40893	misconduct	40	40	36	40	36	0.784313725	1.612783857	0.429184549	1.568201724	Noun	40	1	2.904617999	3	33	10	0	1	low	low3	4	40	1	2	41	42	43	44
12212	40925	miseries	15	15	14	15	14	0.294117647	1.204119983	0.166905103	1.176091259	Noun	15	1	2.495954125	3	150.86	8	0	1	low	low3	4	40	1	2	41	42	43	44
12225	40989	mismatches	4	4	4	4	4	0.078431373	0.698970004	0.047687172	0.698970004	Noun	4	1	1.990804146	3	66.78	10	0	1	low	low3	4	40	1	2	41	42	43	44
12248	41085	mistresses	23	23	21	21	19	0.450980392	1.380211242	0.250357654	1.342422681	Noun	23	1	2.672045384	3	86.11	10	0	1	low	low3	4	40	1	2	41	42	43	44
12251	41104	mite	60	60	51	58	50	1.176470588	1.785329835	0.608011445	1.716003344	Noun	60	1	3.077163977	1	21.67	4	14	1	low	low1	3	30	1	2	31	32	33	34
12268	41159	moat	60	60	40	60	40	1.176470588	1.785329835	0.476871722	1.612783857	Noun	60	1	3.077163977	1	23	4	7	1	low	low1	3	30	1	2	31	32	33	34
12272	41177	mobs	30	30	24	29	23	0.588235294	1.491361694	0.286123033	1.397940009	Noun	30	1	2.783195836	1	19.33	4	10	1	low	low1	3	30	1	2	31	32	33	34
12275	41181	moccasin	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	22.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
12288	41215	moderates	3	3	3	3	3	0.058823529	0.602059991	0.035765379	0.602059991	Noun	3	1	1.893894133	3	138.5	9	1	1	low	low3	4	40	1	2	41	42	43	44
12296	41232	modes	16	16	16	14	14	0.31372549	1.230448921	0.190748689	1.230448921	Noun	16	1	2.522283064	1	81.75	5	7	1	low	low1	3	30	1	2	31	32	33	34
12321	41306	molasses	52	52	39	47	34	1.019607843	1.72427587	0.464949928	1.602059991	Noun	52	1	3.016110012	3	106.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
12324	41317	molecule	40	40	34	39	33	0.784313725	1.612783857	0.405340963	1.544068044	Noun	40	1	2.904617999	3	43.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
12327	41321	moles	41	41	23	28	21	0.803921569	1.62324929	0.27420124	1.380211242	Noun	41	1	2.915083433	1	86.75	5	13	1	low	low1	3	30	1	2	31	32	33	34
12348	41374	moms	242	242	168	194	141	4.745098039	2.385606274	2.00286123	2.227886705	Noun	287	1	3.677440416	1	18.67	4	6	1	high	high1	1	10	1	2	11	12	13	14
12354	41385	monarchy	34	34	24	31	23	0.666666667	1.544068044	0.286123033	1.397940009	Noun	34	1	2.835902186	3	40.43	8	1	1	low	low3	4	40	1	2	41	42	43	44
12386	41478	monologue	58	58	37	57	36	1.137254902	1.770852012	0.441106342	1.579783597	Noun	58	1	3.062686154	3	34.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
12388	41481	monomers	1	1	1	1	1	0.019607843	0.301029996	0.011921793	0.301029996	Noun	1	1	1.592864138	3	96.43	8	0	1	low	low3	4	40	1	2	41	42	43	44
12394	41497	monorail	5	5	3	5	3	0.098039216	0.77815125	0.035765379	0.602059991	Noun	5	1	2.069985393	3	55.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
12418	41568	moods	108	108	90	102	86	2.117647059	2.037426498	1.072961373	1.959041392	Noun	108	1	3.32926064	1	44.75	5	7	1	low	low1	3	30	1	2	31	32	33	34
12423	41596	moons	120	120	75	109	72	2.352941176	2.08278537	0.894134478	1.880813592	Noun	121	1	3.374619512	1	49.5	5	5	1	low	low1	3	30	1	2	31	32	33	34
12438	41650	moralist	6	6	6	6	6	0.117647059	0.84509804	0.071530758	0.84509804	Noun	6	1	2.136932182	3	101.71	8	0	1	low	low3	4	40	1	2	41	42	43	44
12454	41686	morn	45	45	39	42	36	0.882352941	1.662757832	0.464949928	1.602059991	Noun	45	1	2.954591974	1	25.33	4	10	1	low	low1	3	30	1	2	31	32	33	34
12457	41693	moroccans	2	2	2	0	0	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	3	51.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
12463	41711	morphs	2	2	2	2	2	0.039215686	0.477121255	0.023843586	0.477121255	Noun	2	1	1.768955397	1	35.4	6	0	1	low	low1	3	30	1	2	31	32	33	34
12472	41733	mortgages	36	36	31	33	29	0.705882353	1.568201724	0.369575584	1.505149978	Noun	36	1	2.860035866	3	78.88	9	1	1	low	low3	4	40	1	2	41	42	43	44
12478	41752	mosaics	10	10	5	9	5	0.196078431	1.041392685	0.059608965	0.77815125	Noun	10	1	2.333226827	3	27.17	7	0	1	low	low3	4	40	1	2	41	42	43	44
12484	41768	mosquitos	7	7	7	5	5	0.137254902	0.903089987	0.083452551	0.903089987	Noun	7	1	2.194924129	3	20.88	9	0	1	low	low3	4	40	1	2	41	42	43	44
12490	41793	motherhood	58	58	49	49	45	1.137254902	1.770852012	0.584167859	1.698970004	Noun	58	1	3.062686154	3	28.44	10	0	1	low	low3	4	40	1	2	41	42	43	44
12491	41801	mothership	5	5	5	5	5	0.098039216	0.77815125	0.059608965	0.77815125	Noun	5	1	2.069985393	3	31.56	10	0	1	low	low3	4	40	1	2	41	42	43	44
12502	41830	motorbike	38	38	34	31	28	0.745098039	1.591064607	0.405340963	1.544068044	Noun	38	1	2.882898749	3	26.38	9	0	1	low	low3	4	40	1	2	41	42	43	44
12504	41832	motorboat	29	29	19	26	18	0.568627451	1.477121255	0.226514068	1.301029996	Noun	29	1	2.768955397	3	27.75	9	0	1	low	low3	4	40	1	2	41	42	43	44
12509	41837	motorcar	29	29	12	26	12	0.568627451	1.477121255	0.143061516	1.113943352	Noun	29	1	2.768955397	3	35.29	8	0	1	low	low3	4	40	1	2	41	42	43	44
12512	41848	motorist	25	25	17	25	17	0.490196078	1.414973348	0.202670482	1.255272505	Noun	25	1	2.70680749	3	77.14	8	0	1	low	low3	4	40	1	2	41	42	43	44
12532	41910	mousse	59	59	43	54	39	1.156862745	1.77815125	0.512637101	1.643452676	Noun	59	1	3.069985393	1	39.6	6	0	1	low	low1	3	30	1	2	31	32	33	34
12540	41928	mouths	273	273	247	262	236	5.352941176	2.437750563	2.94468288	2.394451681	Noun	273	1	3.729584705	1	38.2	6	2	1	high	high1	1	10	1	2	11	12	13	14
12594	42071	mulch	22	22	15	21	15	0.431372549	1.361727836	0.178826896	1.204119983	Noun	22	1	2.653561978	1	29.25	5	2	1	low	low1	3	30	1	2	31	32	33	34
12606	42128	multiples	15	15	13	14	12	0.294117647	1.204119983	0.154983309	1.146128036	Noun	15	1	2.495954125	3	70.13	9	0	1	low	low3	4	40	1	2	41	42	43	44
12607	42148	multitude	29	29	25	29	25	0.568627451	1.477121255	0.298044826	1.414973348	Noun	29	1	2.768955397	3	35.25	9	0	1	low	low3	4	40	1	2	41	42	43	44
12615	42177	mums	15	15	12	12	11	0.294117647	1.204119983	0.143061516	1.113943352	Noun	15	1	2.495954125	1	16	4	5	1	low	low1	3	30	1	2	31	32	33	34
12647	42279	musicals	62	62	45	59	45	1.215686275	1.799340549	0.536480687	1.662757832	Noun	62	1	3.091174692	3	36.57	8	0	1	low	low3	4	40	1	2	41	42	43	44
