num,X,Word,FREQcount,CDcount,FREQlow,Cdlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,Dom_PoS_SUBTLEX,Freq_dom_PoS_SUBTLEX,Percentage_dom_PoS,All_PoS_SUBTLEX,All_freqs_SUBTLEX,Zipfvalue,cmu_sylls
18280,62122,stargazer,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18281,62123,stargazers,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18290,62158,starvation,75,69,67,62,1.470588235,1.880813592,0.82260372,1.84509804,Noun,75,1,Noun,75,3.172647734,3
18301,62197,statism,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18302,62198,statistic,31,28,30,27,0.607843137,1.505149978,0.333810205,1.462397998,Noun,31,1,Noun,31,2.79698412,3
18303,62202,statistics,167,137,148,122,3.274509804,2.225309282,1.633285646,2.139879086,Noun,168,1,Noun,168,3.517143424,3
18307,62209,statuette,4,2,4,2,0.078431373,0.698970004,0.023843586,0.477121255,Noun,4,1,Noun,4,1.990804146,3
18316,62232,stead,54,44,44,40,1.058823529,1.740362689,0.524558894,1.653212514,Noun,55,1,Noun,55,3.032196832,1
18317,62240,steadiness,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
18318,62246,steaks,204,145,184,137,4,2.311753861,1.72865999,2.164352856,Noun,204,1,Noun,204,3.603588003,1
18321,62252,stealth,142,78,80,53,2.784313725,2.155336037,0.929899857,1.897627091,Noun,142,1,Noun,142,3.44717018,1
18336,62329,stench,113,91,101,90,2.215686275,2.056904851,1.084883166,1.963787827,Noun,113,1,Noun,113,3.348738993,1
18343,62355,stepfather,151,89,139,86,2.960784314,2.181843588,1.06103958,1.954242509,Noun,151,1,Noun,151,3.47367773,3
18344,62361,stepmother,216,132,182,129,4.235294118,2.336459734,1.573676681,2.123851641,Noun,216,1,Noun,216,3.628293876,3
18347,62369,steppes,3,1,3,1,0.058823529,0.602059991,0.011921793,0.301029996,Noun,3,1,Noun,3,1.893894133,1
18350,62380,stereo,304,216,260,191,5.960784314,2.484299839,2.575107296,2.336459734,Noun,301,1,Noun,301,3.776133981,3
18351,62386,stereos,18,18,15,15,0.352941176,1.278753601,0.214592275,1.278753601,Noun,18,1,Noun,18,2.570587743,3
18359,62425,stevedore,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18363,62438,stews,7,7,7,7,0.137254902,0.903089987,0.083452551,0.903089987,Noun,7,1,Noun,7,2.194924129,1
18373,62466,stiffener,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,3,1,Noun,3,1.990804146,3
18376,62475,stiffs,48,46,46,45,0.941176471,1.69019608,0.54840248,1.672097858,Noun,48,1,Noun,48,2.982030222,1
18378,62484,stigmata,21,11,16,9,0.411764706,1.342422681,0.131139723,1.079181246,Noun,21,1,Noun,21,2.634256823,3
18380,62491,stiletto,17,15,14,14,0.333333333,1.255272505,0.178826896,1.204119983,Noun,17,1,Noun,17,2.547106647,3
18381,62492,stilettos,13,10,10,8,0.254901961,1.146128036,0.11921793,1.041392685,Noun,13,1,Noun,13,2.437962178,3
18383,62504,stilt,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,1
18384,62507,stilts,20,16,17,16,0.392156863,1.322219295,0.190748689,1.230448921,Noun,20,1,Noun,20,2.614053437,1
18385,62510,stimulants,21,19,21,19,0.411764706,1.342422681,0.226514068,1.301029996,Noun,21,1,Noun,21,2.634256823,3
18387,62518,stimuli,39,38,39,38,0.764705882,1.602059991,0.453028135,1.591064607,Noun,39,1,Noun,39,2.893894133,3
18388,62519,stimulus,26,22,26,22,0.509803922,1.431363764,0.262279447,1.361727836,Noun,26,1,Noun,26,2.723197906,3
18389,62524,stinginess,3,2,3,2,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
18393,62545,stints,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,1
18423,62649,stones,581,360,495,304,11.39215686,2.764922985,4.291845494,2.557507202,Noun,579,1,Noun,579,4.056757127,1
18426,62665,stool,179,156,174,153,3.509803922,2.255272505,1.859799714,2.195899652,Noun,179,1,Noun,179,3.547106647,1
18429,62669,stools,34,29,34,29,0.666666667,1.544068044,0.345731998,1.477121255,Noun,34,1,Noun,34,2.835902186,1
18434,62681,stopover,20,20,20,20,0.392156863,1.322219295,0.238435861,1.322219295,Noun,20,1,Noun,20,2.614053437,3
18435,62682,stopovers,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18437,62684,stoppages,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18444,62709,stores,485,370,460,363,9.509803922,2.686636269,4.411063424,2.56937391,Noun,486,1,Noun,486,3.978470411,1
18449,62722,storminess,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18450,62727,storyboard,11,8,11,8,0.215686275,1.079181246,0.095374344,0.954242509,Noun,11,1,Noun,11,2.371015388,3
18451,62729,storybook,27,24,26,23,0.529411765,1.447158031,0.286123033,1.397940009,Noun,27,1,Noun,27,2.738992173,3
18452,62730,storybooks,7,5,4,4,0.137254902,0.903089987,0.059608965,0.77815125,Noun,7,1,Noun,7,2.194924129,3
18453,62731,storyline,7,6,7,6,0.137254902,0.903089987,0.071530758,0.84509804,Noun,7,1,Noun,7,2.194924129,3
18454,62738,stoup,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18459,62750,stoves,12,12,12,12,0.235294118,1.113943352,0.143061516,1.113943352,Noun,12,1,Noun,12,2.405777494,1
18460,62753,stowaways,25,14,20,14,0.490196078,1.414973348,0.166905103,1.176091259,Noun,25,1,Noun,25,2.70680749,3
18467,62799,straights,26,13,24,12,0.509803922,1.431363764,0.154983309,1.146128036,Noun,26,1,Noun,26,2.723197906,1
18469,62805,strait,9,8,4,3,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,1
18470,62809,straits,53,27,18,15,1.039215686,1.73239376,0.321888412,1.447158031,Noun,53,1,Noun,53,3.024227902,1
18471,62813,strands,27,21,27,21,0.529411765,1.447158031,0.250357654,1.342422681,Noun,27,1,Noun,27,2.738992173,1
18475,62837,stratagem,11,10,10,9,0.215686275,1.079181246,0.11921793,1.041392685,Noun,11,1,Noun,11,2.371015388,3
18476,62838,stratagems,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18477,62843,strategies,54,51,52,49,1.058823529,1.740362689,0.608011445,1.716003344,Noun,54,1,Noun,54,3.032196832,3
18478,62844,strategist,21,15,19,14,0.411764706,1.342422681,0.178826896,1.204119983,Noun,21,1,Noun,21,2.634256823,3
18479,62847,strategy,482,371,461,364,9.450980392,2.683947131,4.422985217,2.57054294,Noun,482,1,Noun,482,3.975781273,3
18483,62860,straws,107,79,104,78,2.098039216,2.033423755,0.94182165,1.903089987,Noun,107,1,Noun,107,3.325257898,1
18486,62870,streaks,48,38,44,35,0.941176471,1.69019608,0.453028135,1.591064607,Noun,48,1,Noun,48,2.982030222,1
18493,62895,streets,1611,1060,1578,1037,31.58823529,3.207365037,12.63710062,3.025715384,Noun,1604,1,Noun,1604,4.49919918,1
18494,62902,streng,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18495,62903,strength,1883,1235,1825,1212,36.92156863,3.275080898,14.7234144,3.092018471,Noun,1883,1,Noun,1883,4.566915041,1
18496,62908,strengths,57,51,57,51,1.117647059,1.763427994,0.608011445,1.716003344,Noun,57,1,Noun,57,3.055262136,1
18497,62912,streps,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18513,62966,strife,85,67,63,55,1.666666667,1.934498451,0.798760134,1.832508913,Noun,84,1,Noun,84,3.226332593,1
18516,62980,stringency,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18519,62994,stripes,322,176,209,136,6.31372549,2.509202522,2.098235575,2.247973266,Noun,321,1,Noun,321,3.801036664,1
18534,63042,strontium,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
18545,63107,studios,126,93,76,61,2.470588235,2.103803721,1.108726753,1.973127854,Noun,122,1,Noun,122,3.395637863,3
18546,63111,studs,50,39,47,37,0.980392157,1.707570176,0.464949928,1.602059991,Noun,50,1,Noun,50,2.999404318,1
18550,63124,stull,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18556,63152,stunts,98,81,96,79,1.921568627,1.995635195,0.965665236,1.913813852,Noun,96,1,Noun,96,3.287469337,1
18566,63182,sty,19,18,19,18,0.37254902,1.301029996,0.214592275,1.278753601,Noun,19,1,Noun,19,2.592864138,1
18582,63231,subchapter,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18583,63236,subcompact,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
18584,63250,subculture,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
18597,63328,submarines,88,50,82,48,1.725490196,1.949390007,0.596089652,1.707570176,Noun,88,1,Noun,88,3.241224149,3
18599,63338,submersion,4,4,3,3,0.078431373,0.698970004,0.047687172,0.698970004,Noun,3,1,Noun,3,1.990804146,3
18600,63339,submission,55,47,52,46,1.078431373,1.748188027,0.560324273,1.681241237,Noun,55,1,Noun,55,3.040022169,3
18609,63373,subpoenas,12,10,11,9,0.235294118,1.113943352,0.11921793,1.041392685,Noun,12,1,Noun,12,2.405777494,3
18611,63376,subs,153,126,83,62,3,2.187520721,1.502145923,2.103803721,Noun,145,1,Noun,145,3.479354863,1
18612,63380,subscriber,21,15,21,15,0.411764706,1.342422681,0.178826896,1.204119983,Noun,21,1,Noun,21,2.634256823,3
18614,63386,subsection,18,11,14,8,0.352941176,1.278753601,0.131139723,1.079181246,Noun,18,1,Noun,18,2.570587743,3
18616,63398,subsidies,12,9,10,7,0.235294118,1.113943352,0.107296137,1,Noun,12,1,Noun,12,2.405777494,3
18617,63406,subsidy,5,5,4,4,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
18621,63416,substances,72,56,71,55,1.411764706,1.86332286,0.66762041,1.755874856,Noun,72,1,Noun,72,3.155157002,3
18622,63426,substation,29,17,28,16,0.568627451,1.477121255,0.202670482,1.255272505,Noun,29,1,Noun,29,2.768955397,3
18626,63441,subsurface,4,3,4,3,0.078431373,0.698970004,0.035765379,0.602059991,Noun,4,1,Noun,4,1.990804146,3
18627,63442,subsystem,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
18628,63443,subsystems,4,4,2,2,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
18630,63456,subtleties,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,3
18631,63457,subtlety,40,39,37,36,0.784313725,1.612783857,0.464949928,1.602059991,Noun,41,1,Noun,41,2.904617999,3
18635,63474,subversion,9,9,9,9,0.176470588,1,0.107296137,1,Noun,9,1,Noun,9,2.291834142,3
18639,63494,successes,44,42,44,42,0.862745098,1.653212514,0.500715308,1.633468456,Noun,44,1,Noun,44,2.945046656,3
18640,63497,succession,48,46,46,44,0.941176471,1.69019608,0.54840248,1.672097858,Noun,48,1,Noun,48,2.982030222,3
18641,63501,successor,85,67,84,67,1.666666667,1.934498451,0.798760134,1.832508913,Noun,85,1,Noun,85,3.226332593,3
18642,63502,successors,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18647,63514,succulents,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18653,63546,suddenness,9,9,8,8,0.176470588,1,0.107296137,1,Noun,9,1,Noun,9,2.291834142,3
18655,63552,suede,92,53,88,51,1.803921569,1.968482949,0.631855031,1.73239376,Noun,92,1,Noun,92,3.260317091,1
18656,63553,suedes,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,1
18661,63564,sufferer,4,4,4,4,0.078431373,0.698970004,0.047687172,0.698970004,Noun,4,1,Noun,4,1.990804146,3
18662,63565,sufferers,12,10,10,9,0.235294118,1.113943352,0.11921793,1.041392685,Noun,12,1,Noun,12,2.405777494,3
18663,63567,sufferings,20,19,20,19,0.392156863,1.322219295,0.226514068,1.301029996,Noun,20,1,Noun,20,2.614053437,3
18667,63586,suffragist,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18672,63607,suggestion,622,519,617,517,12.19607843,2.794488047,6.187410587,2.716003344,Noun,622,1,Noun,622,4.086322189,3
18674,63616,suicide,1747,950,1583,902,34.25490196,3.242541428,11.32570339,2.978180517,Noun,1765,1,Noun,1765,4.53437557,3
18675,63618,suicides,91,58,82,55,1.784313725,1.963787827,0.691463996,1.770852012,Noun,90,1,Noun,90,3.255621969,3
18677,63626,suitcases,93,75,90,73,1.823529412,1.973127854,0.894134478,1.880813592,Noun,93,1,Noun,93,3.264961996,3
18679,63630,suites,84,54,78,49,1.647058824,1.929418926,0.643776824,1.740362689,Noun,84,1,Noun,84,3.221253068,1
18696,63670,sultanate,1,1,0,0,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18699,63679,summaries,6,6,6,6,0.117647059,0.84509804,0.071530758,0.84509804,Noun,6,1,Noun,6,2.136932182,3
18700,63688,summary,85,69,79,65,1.666666667,1.934498451,0.82260372,1.84509804,Noun,85,1,Noun,85,3.226332593,3
18701,63690,summation,33,25,32,24,0.647058824,1.531478917,0.298044826,1.414973348,Noun,33,1,Noun,33,2.823313059,3
18702,63691,summations,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,3
18703,63699,summertime,61,50,47,41,1.196078431,1.792391689,0.596089652,1.707570176,Noun,61,1,Noun,61,3.084225832,3
18706,63710,summonses,5,3,3,1,0.098039216,0.77815125,0.035765379,0.602059991,Noun,5,1,Noun,5,2.069985393,3
18708,63714,sump,14,8,14,8,0.274509804,1.176091259,0.095374344,0.954242509,Noun,14,1,Noun,14,2.467925401,1
18729,63762,sunglasses,201,136,185,129,3.941176471,2.305351369,1.621363853,2.136720567,Noun,200,1,Noun,200,3.597185512,3
18735,63781,suns,48,31,34,25,0.941176471,1.69019608,0.369575584,1.505149978,Noun,49,1,Noun,49,2.982030222,1
18759,63904,superstar,175,100,130,85,3.431372549,2.245512668,1.192179304,2.004321374,Noun,175,1,Noun,175,3.53734681,3
18760,63905,superstars,15,15,13,13,0.294117647,1.204119983,0.178826896,1.204119983,Noun,15,1,Noun,15,2.495954125,3
18762,63910,superstore,22,3,3,1,0.431372549,1.361727836,0.035765379,0.602059991,Noun,22,1,Noun,22,2.653561978,3
18772,63962,supplier,99,76,99,76,1.941176471,2,0.906056271,1.886490725,Noun,99,1,Noun,99,3.291834142,3
18773,63963,suppliers,38,34,36,32,0.745098039,1.591064607,0.405340963,1.544068044,Noun,38,1,Noun,38,2.882898749,3
18774,63970,supporter,37,32,36,31,0.725490196,1.579783597,0.381497377,1.51851394,Noun,37,1,Noun,37,2.871617739,3
18775,63971,supporters,53,45,50,43,1.039215686,1.73239376,0.536480687,1.662757832,Noun,53,1,Noun,53,3.024227902,3
18777,63994,suppressor,9,3,8,3,0.176470588,1,0.035765379,0.602059991,Noun,9,1,Noun,9,2.291834142,3
18785,64023,surety,7,6,7,6,0.137254902,0.903089987,0.071530758,0.84509804,Noun,7,1,Noun,7,2.194924129,3
18791,64047,surgeries,42,31,40,29,0.823529412,1.633468456,0.369575584,1.505149978,Noun,42,1,Noun,42,2.925302598,3
18792,64048,surgery,1651,768,1514,749,32.37254902,3.218010043,9.155937053,2.88592634,Noun,1648,1,Noun,1648,4.509844185,3
18798,64076,surpluses,3,3,2,2,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
18802,64098,surrogate,95,56,91,56,1.862745098,1.982271233,0.66762041,1.755874856,Noun,95,1,Noun,95,3.274105375,3
18803,64099,surrogates,14,11,13,10,0.274509804,1.176091259,0.131139723,1.079181246,Noun,12,1,Noun,12,2.467925401,3
18807,64116,surveyor,13,12,12,11,0.254901961,1.146128036,0.143061516,1.113943352,Noun,13,1,Noun,13,2.437962178,3
18808,64117,surveyors,11,9,11,9,0.215686275,1.079181246,0.107296137,1,Noun,11,1,Noun,11,2.371015388,3
18809,64121,survival,515,421,463,388,10.09803922,2.712649702,5.019074869,2.625312451,Noun,515,1,Noun,515,4.004483844,3
18811,64129,survivor,221,153,191,138,4.333333333,2.346352974,1.824034335,2.187520721,Noun,219,1,Noun,219,3.638187117,3
18812,64130,survivors,333,218,319,211,6.529411765,2.523746467,2.598950882,2.340444115,Noun,334,1,Noun,334,3.815580609,3
18814,64145,suspender,2,2,1,1,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18815,64146,suspenders,43,37,41,36,0.843137255,1.643452676,0.441106342,1.579783597,Noun,43,1,Noun,43,2.935286819,3
18817,64151,suspension,222,152,212,148,4.352941176,2.348304863,1.812112542,2.184691431,Noun,222,1,Noun,222,3.640139005,3
18819,64156,suspicions,166,148,160,146,3.254901961,2.222716471,1.76442537,2.173186268,Noun,166,1,Noun,166,3.514550613,3
18821,64170,sustenance,29,26,27,24,0.568627451,1.477121255,0.309966619,1.431363764,Noun,28,1,Noun,28,2.768955397,3
18828,64189,svelte,5,5,5,5,0.098039216,0.77815125,0.059608965,0.77815125,Noun,5,1,Noun,5,2.069985393,1
18841,64226,swamps,45,34,38,29,0.882352941,1.662757832,0.405340963,1.544068044,Noun,45,1,Noun,45,2.954591974,1
18842,64237,swans,65,36,59,33,1.274509804,1.819543936,0.429184549,1.568201724,Noun,65,1,Noun,65,3.111378078,1
18845,64254,swastika,28,22,26,20,0.549019608,1.462397998,0.262279447,1.361727836,Noun,28,1,Noun,28,2.75423214,3
18846,64255,swastikas,3,2,2,1,0.058823529,0.602059991,0.023843586,0.477121255,Noun,3,1,Noun,3,1.893894133,3
18847,64259,swath,11,11,11,11,0.215686275,1.079181246,0.131139723,1.079181246,Noun,11,1,Noun,11,2.371015388,1
18861,64296,swede,71,26,0,0,1.392156863,1.857332496,0.309966619,1.431363764,Noun,71,1,Noun,71,3.149166639,1
18862,64298,swedes,19,18,0,0,0.37254902,1.301029996,0.214592275,1.278753601,Noun,19,1,Noun,19,2.592864138,1
18869,64315,sweetener,14,11,11,10,0.274509804,1.176091259,0.131139723,1.079181246,Noun,14,1,Noun,14,2.467925401,3
18870,64316,sweeteners,3,3,3,3,0.058823529,0.602059991,0.035765379,0.602059991,Noun,3,1,Noun,3,1.893894133,3
18878,64358,swifts,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18886,64379,swindler,29,24,26,22,0.568627451,1.477121255,0.286123033,1.397940009,Noun,29,1,Noun,29,2.768955397,3
18896,64449,sword,1335,462,1245,436,26.17647059,3.125806458,5.507868383,2.665580991,Noun,1335,1,Noun,1335,4.4176406,1
18899,64454,swords,220,138,206,128,4.31372549,2.344392274,1.645207439,2.1430148,Noun,221,1,Noun,221,3.636226416,1
18908,64479,syllable,42,35,42,35,0.823529412,1.633468456,0.417262756,1.556302501,Noun,42,1,Noun,42,2.925302598,3
18909,64480,syllables,41,38,39,36,0.803921569,1.62324929,0.453028135,1.591064607,Noun,40,1,Noun,40,2.915083433,3
18910,64481,syllabus,28,16,18,15,0.549019608,1.462397998,0.190748689,1.230448921,Noun,28,1,Noun,28,2.75423214,3
18914,64490,sym,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,1
18922,64511,symmetry,41,28,38,28,0.803921569,1.62324929,0.333810205,1.462397998,Noun,41,1,Noun,41,2.915083433,3
18923,64515,sympathies,67,62,66,61,1.31372549,1.832508913,0.739151168,1.799340549,Noun,67,1,Noun,67,3.124343055,3
18924,64529,sympathy,426,356,400,344,8.352941176,2.630427875,4.244158321,2.552668216,Noun,424,1,Noun,424,3.922262017,3
18925,64531,symphonies,20,17,19,16,0.392156863,1.322219295,0.202670482,1.255272505,Noun,20,1,Noun,20,2.614053437,3
18931,64541,synagogue,49,31,49,31,0.960784314,1.698970004,0.369575584,1.505149978,Noun,49,1,Noun,49,2.990804146,3
18932,64542,synagogues,9,7,9,7,0.176470588,1,0.083452551,0.903089987,Noun,9,1,Noun,9,2.291834142,3
18933,64548,synch,35,27,27,20,0.68627451,1.556302501,0.321888412,1.447158031,Noun,35,1,Noun,35,2.848136643,1
18936,64577,syndicate,102,66,83,62,2,2.012837225,0.78683834,1.826074803,Noun,102,1,Noun,102,3.304671367,3
18937,64579,syndicates,8,7,8,7,0.156862745,0.954242509,0.083452551,0.903089987,Noun,8,1,Noun,8,2.246076652,3
18941,64585,synergies,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18942,64589,synergy,31,11,26,10,0.607843137,1.505149978,0.131139723,1.079181246,Noun,31,1,Noun,31,2.79698412,3
18944,64591,synonym,9,8,9,8,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,3
18947,64595,synopsis,14,13,14,13,0.274509804,1.176091259,0.154983309,1.146128036,Noun,14,1,Noun,14,2.467925401,3
18950,64602,synthesis,15,14,14,13,0.294117647,1.204119983,0.166905103,1.176091259,Noun,15,1,Noun,15,2.495954125,3
18951,64614,synthetics,8,8,5,5,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,3
18952,64615,syphilis,98,55,89,51,1.921568627,1.995635195,0.655698617,1.748188027,Noun,98,1,Noun,98,3.287469337,3
18954,64623,syrians,5,3,0,0,0.098039216,0.77815125,0.035765379,0.602059991,Noun,5,1,Noun,5,2.069985393,3
18964,64659,tablecloth,48,40,47,39,0.941176471,1.69019608,0.476871722,1.612783857,Noun,48,1,Noun,48,2.982030222,3
18966,64663,tablespoon,9,8,9,8,0.176470588,1,0.095374344,0.954242509,Noun,9,1,Noun,9,2.291834142,3
18968,64667,tabletop,5,4,5,4,0.098039216,0.77815125,0.047687172,0.698970004,Noun,5,1,Noun,5,2.069985393,3
18970,64670,tableware,2,2,2,2,0.039215686,0.477121255,0.023843586,0.477121255,Noun,2,1,Noun,2,1.768955397,3
18973,64677,tabs,108,99,103,97,2.117647059,2.037426498,1.180257511,2,Noun,108,1,Noun,108,3.32926064,1
18987,64713,tacks,26,26,25,25,0.509803922,1.431363764,0.309966619,1.431363764,Noun,25,1,Noun,25,2.723197906,1
18989,64719,tact,56,54,50,48,1.098039216,1.755874856,0.643776824,1.740362689,Noun,55,1,Noun,55,3.047708998,1
18991,64725,tactician,8,8,8,8,0.156862745,0.954242509,0.095374344,0.954242509,Noun,8,1,Noun,8,2.246076652,3
18992,64726,tacticians,1,1,1,1,0.019607843,0.301029996,0.011921793,0.301029996,Noun,1,1,Noun,1,1.592864138,3
18994,64730,tad,238,148,138,126,4.666666667,2.378397901,1.76442537,2.173186268,Noun,238,1,Noun,238,3.670232043,1
18997,64738,taffeta,19,16,17,16,0.37254902,1.301029996,0.190748689,1.230448921,Noun,19,1,Noun,19,2.592864138,3
19026,64808,takeover,80,54,77,53,1.568627451,1.908485019,0.643776824,1.740362689,Noun,80,1,Noun,80,3.200319161,3
19027,64809,takeovers,7,6,7,6,0.137254902,0.903089987,0.071530758,0.84509804,Noun,7,1,Noun,7,2.194924129,3
19032,64822,tale,612,435,563,413,12,2.787460475,5.185979971,2.639486489,Noun,610,1,Noun,610,4.079294617,1
19036,64829,tales,359,246,286,223,7.039215686,2.556302501,2.932761087,2.392696953,Noun,358,1,Noun,358,3.848136643,1
19037,64832,talisman,74,27,73,27,1.450980392,1.875061263,0.321888412,1.447158031,Noun,74,1,Noun,74,3.166895406,3
